Age,Income,LoanAmount,CreditScore,EmploymentLength,DebtToIncomeRatio,OpenCreditLines,LatePayments,HomeOwnership,LoanPurpose,AppSessionTime,UtilityPaymentLatency,SocialSentimentScore,OverdraftFrequency,NumInquiries,BankLoyaltyScore,SupportContactFrequency,DeviceType,TransactionConsistency,NighttimeTransactionRatio,LoanStatus
33,45501,6510,610,11,0.95,5,1,OWN,home_improvement,1.0,10,81.3,5,5,0,5,mobile,55.8,0.119,1
65,47328,7200,780,25,0.95,15,0,OWN,home_improvement,7.4,0,53.3,3,7,5,9,mobile,92.2,0.146,1
39,100916,6030,720,18,0.717,11,3,MORTGAGE,debt_consolidation,7.4,0,65.5,0,0,5,6,mobile,77.5,0.12,1
59,46202,6887,678,22,0.95,13,0,OWN,debt_consolidation,8.0,5,36.5,1,6,17,0,mobile,62.7,0.095,0
22,40756,5117,590,25,0.95,5,2,OWN,education,8.2,7,84.2,2,9,16,8,desktop,60.6,0.195,1
50,125807,8474,628,27,0.808,1,0,OWN,home_improvement,8.1,0,69.4,1,1,14,4,mobile,88.1,0.182,1
41,53026,11536,714,4,0.95,1,2,OWN,car,9.5,0,66.4,0,2,2,2,mobile,80.6,0.104,1
41,120065,6542,699,22,0.654,13,0,RENT,debt_consolidation,7.6,0,66.2,5,9,4,8,desktop,64.4,0.264,1
32,28875,8637,572,4,0.95,14,1,MORTGAGE,other,18.5,6,74.7,2,4,12,10,mobile,65.3,0.202,1
64,68404,8199,714,29,0.95,11,0,MORTGAGE,other,6.6,4,82.6,3,7,7,2,mobile,70.7,0.255,1
38,137584,13658,593,19,0.95,9,2,RENT,car,3.1,4,63.9,1,8,15,0,desktop,64.6,0.012,0
59,54907,7012,754,5,0.95,4,2,OWN,debt_consolidation,2.4,0,73.7,2,9,15,10,desktop,92.4,0.099,1
40,48108,7115,691,9,0.95,12,3,MORTGAGE,debt_consolidation,10.6,10,73.6,0,0,11,2,mobile,63.7,0.211,1
23,32033,6384,654,27,0.95,8,0,RENT,car,1.6,0,37.2,3,3,12,3,desktop,72.3,0.057,1
60,88173,5682,734,19,0.773,10,1,MORTGAGE,education,3.2,0,58.1,4,2,19,1,mobile,91.6,0.114,1
29,38309,11066,699,7,0.95,1,1,RENT,other,2.6,15,74.1,5,8,11,0,mobile,100.0,0.071,0
33,51914,8484,752,25,0.95,8,2,MORTGAGE,debt_consolidation,9.8,0,85.3,4,8,20,4,mobile,65.5,0.171,1
59,31085,9154,684,22,0.95,11,1,OWN,debt_consolidation,13.3,1,87.0,0,8,10,7,mobile,66.6,0.119,1
61,109164,14911,687,2,0.95,12,0,MORTGAGE,home_improvement,4.2,4,50.9,0,1,1,11,mobile,92.7,0.072,1
62,91099,15258,664,8,0.95,3,1,MORTGAGE,home_improvement,9.7,0,82.0,5,6,11,5,mobile,61.7,0.265,1
40,53412,4636,694,26,0.95,1,1,RENT,car,0.0,1,82.5,4,5,17,9,mobile,76.3,0.189,1
55,32229,11604,773,10,0.95,13,1,MORTGAGE,car,5.0,5,73.8,1,7,18,11,desktop,100.0,0.187,1
35,108137,9801,652,1,0.95,5,0,OWN,education,10.4,0,39.7,0,1,11,5,mobile,68.5,0.157,1
54,45951,7445,715,18,0.95,8,0,OWN,debt_consolidation,6.8,10,60.5,0,1,20,6,desktop,74.7,0.203,1
43,32947,10209,631,27,0.95,10,0,MORTGAGE,home_improvement,12.0,0,69.5,0,3,20,4,desktop,61.3,0.182,1
23,24515,4489,566,17,0.95,8,2,RENT,car,0.0,11,64.7,4,3,19,9,mobile,72.4,0.016,1
39,40510,16076,691,30,0.95,15,0,OWN,education,5.1,0,37.6,3,7,20,0,mobile,54.7,0.281,1
42,28153,11004,700,3,0.95,13,0,OWN,education,9.8,1,64.3,0,1,6,11,mobile,69.0,0.269,1
32,40935,6335,673,20,0.95,6,0,OWN,education,9.8,1,55.0,0,9,3,5,mobile,61.1,0.115,1
37,75734,7086,597,20,0.95,3,1,OWN,home_improvement,10.1,7,76.3,2,0,9,1,desktop,66.1,0.03,1
43,45756,4531,696,30,0.95,15,5,RENT,debt_consolidation,8.8,0,74.7,0,5,5,3,mobile,100.0,0.071,0
23,63580,7898,694,16,0.95,11,0,OWN,medical,3.4,3,75.3,3,5,3,6,mobile,83.0,0.073,0
27,39124,7383,631,25,0.95,12,0,RENT,other,4.9,4,62.8,0,3,13,0,mobile,81.1,0.168,0
55,55789,5271,605,4,0.95,7,4,RENT,debt_consolidation,17.3,3,68.3,7,1,2,9,mobile,72.9,0.118,1
36,128593,12218,666,1,0.95,8,0,MORTGAGE,debt_consolidation,3.0,3,66.8,0,0,1,10,mobile,77.7,0.105,0
48,46313,14924,715,22,0.95,3,0,MORTGAGE,debt_consolidation,2.3,0,80.8,3,2,3,6,mobile,94.7,0.191,1
46,64408,8858,702,0,0.95,7,1,OWN,car,10.7,1,60.5,0,4,8,8,mobile,88.1,0.14,1
45,26783,7925,631,27,0.95,9,0,OWN,car,3.8,1,57.4,1,1,13,1,desktop,61.1,0.215,1
39,107371,10657,687,0,0.95,2,1,OWN,debt_consolidation,15.2,3,81.5,2,8,20,11,mobile,90.7,0.144,1
42,43707,8885,728,21,0.95,10,0,RENT,debt_consolidation,18.9,1,79.5,0,9,13,4,desktop,81.1,0.267,1
58,86920,5809,615,14,0.802,10,2,RENT,car,7.0,5,74.5,4,7,11,5,desktop,65.5,0.305,0
64,51255,6898,683,20,0.95,13,0,OWN,home_improvement,9.2,0,90.1,3,8,6,3,desktop,51.9,0.165,1
32,71340,7954,753,19,0.95,1,0,MORTGAGE,debt_consolidation,0.7,0,97.2,0,3,11,5,mobile,89.9,0.126,1
51,73274,9890,609,13,0.95,4,2,MORTGAGE,car,12.1,7,85.2,2,8,12,0,mobile,68.9,0.144,0
64,44197,8989,743,14,0.95,7,0,OWN,debt_consolidation,0.0,0,57.5,1,1,7,6,desktop,80.3,0.223,1
21,88553,9741,769,15,0.95,14,0,OWN,debt_consolidation,2.6,0,79.6,2,6,5,3,desktop,100.0,0.21,1
56,38502,4866,667,20,0.95,4,0,MORTGAGE,debt_consolidation,8.5,0,69.5,0,5,15,10,desktop,56.7,0.015,1
43,76885,11685,661,22,0.95,15,1,MORTGAGE,debt_consolidation,10.2,0,60.1,1,4,20,2,mobile,100.0,0.187,1
64,45452,8968,736,13,0.95,15,1,OWN,debt_consolidation,2.1,1,57.6,5,8,19,2,mobile,63.5,0.121,1
47,63405,24862,669,10,0.95,2,2,RENT,debt_consolidation,5.8,15,71.8,2,3,14,7,mobile,84.1,0.168,0
58,44007,7669,550,1,0.95,6,2,OWN,debt_consolidation,1.4,5,79.4,1,5,19,0,mobile,69.2,0.148,1
28,55409,10192,674,24,0.95,4,5,MORTGAGE,medical,6.7,0,87.3,0,4,15,7,mobile,93.2,0.121,1
27,33403,27769,705,7,0.95,8,0,MORTGAGE,education,4.8,0,77.4,0,5,1,7,mobile,99.7,0.032,0
62,60561,9678,720,13,0.95,14,2,OWN,debt_consolidation,5.5,2,76.0,0,3,8,6,mobile,72.3,0.037,0
44,55264,8716,631,30,0.95,6,0,OWN,car,10.6,2,65.1,0,7,1,6,mobile,80.3,0.129,1
46,42486,6034,665,24,0.95,10,0,RENT,debt_consolidation,9.1,0,71.0,0,5,5,9,desktop,72.4,0.139,1
28,52851,16503,733,10,0.95,3,2,RENT,education,10.2,0,47.1,5,1,20,7,desktop,65.4,0.144,1
31,57544,5633,676,14,0.95,9,4,MORTGAGE,debt_consolidation,7.5,10,75.9,3,4,17,9,mobile,78.4,0.167,0
57,41054,10624,595,10,0.95,6,3,RENT,debt_consolidation,10.9,8,74.0,3,6,20,10,desktop,69.0,0.091,1
34,51127,7410,748,19,0.95,14,0,MORTGAGE,home_improvement,7.9,3,94.8,0,0,12,3,desktop,88.3,0.051,1
47,34458,8302,668,4,0.95,12,0,MORTGAGE,debt_consolidation,6.0,0,67.4,2,0,4,10,mobile,73.1,0.218,1
35,155683,5067,740,29,0.391,4,0,MORTGAGE,debt_consolidation,10.3,4,84.7,0,5,7,6,desktop,82.4,0.188,1
32,87256,15325,603,30,0.95,10,2,OWN,debt_consolidation,6.3,7,61.4,3,1,4,4,mobile,63.3,0.099,1
28,61261,8013,673,9,0.95,6,0,OWN,car,6.7,0,91.8,5,5,20,9,mobile,62.3,0.21,1
62,91808,5508,708,7,0.72,7,0,RENT,debt_consolidation,12.3,0,88.3,3,0,12,8,mobile,86.0,0.078,1
63,22233,14781,675,16,0.95,7,0,OWN,debt_consolidation,11.9,0,83.8,4,8,1,8,mobile,98.3,0.164,0
26,20000,7320,614,20,0.95,13,5,OWN,education,6.8,11,68.8,4,6,6,5,mobile,42.9,0.165,0
36,45266,10238,548,19,0.95,5,1,OWN,debt_consolidation,11.5,2,64.9,3,6,10,0,mobile,62.0,0.104,1
46,29134,12539,763,1,0.95,1,0,MORTGAGE,debt_consolidation,2.9,0,62.8,2,9,18,6,mobile,89.2,0.183,1
38,48705,10825,693,22,0.95,3,0,MORTGAGE,home_improvement,6.8,1,54.4,1,6,18,9,desktop,88.2,0.058,1
53,59429,3720,744,2,0.751,13,0,MORTGAGE,debt_consolidation,5.0,2,74.5,0,1,6,9,desktop,100.0,0.147,1
32,81976,11827,731,10,0.95,5,0,MORTGAGE,education,8.0,0,64.5,0,8,14,0,mobile,93.7,0.147,1
23,32461,8602,712,22,0.95,1,2,MORTGAGE,debt_consolidation,10.9,0,73.4,1,4,16,3,desktop,79.8,0.072,1
36,64850,7851,662,27,0.95,7,0,RENT,debt_consolidation,10.2,0,70.4,0,6,16,8,mobile,65.0,0.193,1
47,54528,8573,706,19,0.95,14,0,RENT,education,9.7,0,53.0,3,8,5,1,desktop,73.3,0.228,1
29,63347,4703,758,4,0.891,14,0,MORTGAGE,education,8.5,0,82.9,1,4,12,10,mobile,100.0,0.145,1
57,42878,9671,684,21,0.95,15,0,MORTGAGE,medical,7.4,5,69.3,8,8,2,8,desktop,66.6,0.155,0
21,100953,5189,784,1,0.617,11,1,MORTGAGE,debt_consolidation,12.8,20,80.1,0,9,14,9,mobile,93.5,0.13,1
24,51711,7988,597,7,0.95,13,1,RENT,home_improvement,1.8,9,51.7,2,4,7,3,mobile,58.9,0.143,1
43,120377,9533,591,3,0.95,12,3,MORTGAGE,other,5.3,7,57.3,2,0,8,7,desktop,61.7,0.113,0
44,37961,13761,734,30,0.95,1,0,RENT,home_improvement,9.6,0,62.5,0,7,0,3,mobile,90.1,0.15,1
34,75680,6452,634,11,0.95,7,0,RENT,other,14.1,1,71.4,1,8,19,1,mobile,77.6,0.131,1
32,52741,16005,792,17,0.95,8,0,RENT,car,6.6,0,66.6,0,0,16,1,mobile,85.8,0.263,1
24,46747,13079,753,24,0.95,7,1,OWN,education,7.0,10,87.1,3,9,7,2,mobile,100.0,0.133,0
50,72009,7542,767,30,0.95,13,0,OWN,debt_consolidation,2.8,3,82.5,0,7,3,11,mobile,100.0,0.082,1
38,47352,5747,728,30,0.95,15,0,MORTGAGE,other,5.8,20,57.8,4,1,8,1,mobile,96.8,0.027,1
26,20000,5026,629,5,0.95,9,2,OWN,education,10.8,5,100.0,0,7,3,10,mobile,85.1,0.218,1
38,20000,9984,588,12,0.95,2,1,MORTGAGE,medical,14.3,5,66.8,1,6,3,6,mobile,59.9,0.249,1
63,96047,6668,762,12,0.833,6,0,OWN,other,6.8,0,86.1,6,5,18,8,mobile,93.5,0.066,1
32,94242,14469,597,24,0.95,3,1,OWN,medical,4.8,10,64.0,3,5,1,7,mobile,63.4,0.191,0
61,126665,6824,767,10,0.646,8,0,RENT,car,8.3,1,76.7,0,1,14,6,mobile,95.9,0.185,1
32,53751,6246,716,7,0.95,4,0,OWN,car,1.5,5,81.3,0,9,16,11,mobile,83.1,0.149,1
29,30282,9833,675,23,0.95,2,1,OWN,education,12.9,0,46.9,0,2,12,0,mobile,85.6,0.07,1
32,44855,6806,704,15,0.95,3,1,OWN,medical,3.1,1,92.5,1,2,2,6,mobile,77.6,0.183,1
35,54456,8986,705,23,0.95,8,1,RENT,car,9.3,1,57.1,2,1,5,11,desktop,45.6,0.24,1
26,34435,13285,668,11,0.95,3,0,OWN,car,9.2,0,63.1,4,2,3,7,mobile,95.1,0.246,1
47,113761,9385,758,15,0.95,1,0,RENT,education,10.5,1,59.5,0,0,20,2,mobile,86.0,0.184,1
36,148416,9399,756,0,0.76,5,2,OWN,debt_consolidation,9.0,0,60.1,0,8,19,2,mobile,99.2,0.209,1
53,67186,9721,688,0,0.95,10,0,OWN,medical,8.0,0,60.7,0,8,20,8,mobile,73.6,0.021,1
43,53912,4549,647,0,0.95,10,1,OWN,car,9.7,1,51.3,6,0,2,7,desktop,99.1,0.19,1
40,30250,10475,751,5,0.95,6,1,OWN,education,11.3,0,78.7,7,1,10,6,desktop,79.0,0.191,1
42,108651,9547,568,10,0.95,10,2,MORTGAGE,debt_consolidation,15.2,8,69.6,2,4,7,0,mobile,66.8,0.125,1
28,56069,12799,704,1,0.95,3,0,RENT,home_improvement,3.6,0,66.1,1,2,16,3,mobile,78.2,0.155,1
53,47566,11411,720,4,0.95,11,1,MORTGAGE,debt_consolidation,0.6,3,82.2,3,1,1,5,mobile,58.4,0.111,1
25,67274,8260,634,26,0.95,1,1,MORTGAGE,car,1.8,0,92.7,1,7,16,5,desktop,83.3,0.04,1
53,41624,13534,733,26,0.95,3,0,OWN,medical,0.7,2,46.2,5,8,9,7,mobile,88.8,0.191,1
65,57878,7966,678,8,0.95,14,0,MORTGAGE,car,3.2,0,90.7,3,3,19,6,mobile,83.5,0.281,1
55,28308,9886,649,29,0.95,8,0,MORTGAGE,car,2.7,4,67.7,2,5,6,5,mobile,100.0,0.088,0
41,88361,7907,732,3,0.95,9,1,MORTGAGE,home_improvement,6.3,1,49.1,1,4,18,8,mobile,66.4,0.154,1
35,51690,10772,620,0,0.95,6,0,MORTGAGE,car,11.4,0,73.8,0,3,18,7,mobile,55.6,0.056,1
60,91259,7703,727,10,0.95,10,3,OWN,education,10.5,2,66.4,0,0,9,8,mobile,62.5,0.165,1
32,49488,17310,570,8,0.95,12,5,RENT,medical,5.5,7,80.0,5,7,18,3,mobile,70.0,0.104,0
42,50956,20069,695,2,0.95,12,5,RENT,debt_consolidation,5.9,0,70.0,0,9,7,0,mobile,93.6,0.139,1
55,31397,12703,682,26,0.95,4,0,MORTGAGE,home_improvement,16.0,0,73.0,0,7,13,11,mobile,80.3,0.218,0
62,76259,16589,650,30,0.95,10,0,OWN,medical,10.4,3,61.9,3,9,19,10,desktop,71.6,0.17,1
62,36529,4838,701,8,0.95,12,3,OWN,home_improvement,8.7,2,53.6,0,8,3,3,mobile,97.5,0.141,1
24,43526,5072,675,9,0.95,7,1,MORTGAGE,car,8.5,10,78.4,2,3,8,8,mobile,76.5,0.084,0
61,54202,7874,738,22,0.95,6,0,RENT,other,6.8,0,60.7,1,8,1,3,mobile,60.1,0.198,1
26,57214,9104,710,28,0.95,10,2,OWN,education,16.0,0,73.6,0,2,10,9,mobile,91.0,0.071,1
47,25141,8273,704,8,0.95,9,1,OWN,debt_consolidation,7.2,1,88.8,0,3,5,1,desktop,86.4,0.242,1
62,48832,4643,696,21,0.95,4,2,RENT,home_improvement,8.6,2,65.8,0,7,2,4,mobile,81.1,0.157,1
50,77486,14195,654,0,0.95,15,4,OWN,car,1.4,0,77.8,0,2,18,6,desktop,99.1,0.077,1
63,45695,21198,663,17,0.95,9,5,OWN,education,5.5,0,67.6,0,7,6,8,mobile,76.6,0.044,0
36,48965,14949,693,30,0.95,9,0,MORTGAGE,debt_consolidation,5.8,30,62.9,3,1,15,3,mobile,81.6,0.127,1
35,58284,13825,670,14,0.95,4,0,OWN,debt_consolidation,9.9,0,46.1,5,1,3,7,desktop,65.3,0.125,0
35,51191,9803,741,19,0.95,11,1,OWN,car,4.9,0,67.4,0,7,10,4,mobile,82.7,0.182,1
36,34073,6392,685,21,0.95,14,1,MORTGAGE,home_improvement,8.2,0,65.7,1,4,1,4,desktop,71.8,0.078,1
51,53297,9219,700,19,0.95,11,1,OWN,debt_consolidation,5.6,0,55.8,0,9,14,9,desktop,87.0,0.205,0
41,84739,20790,602,21,0.95,8,1,OWN,other,3.6,3,39.5,2,1,7,2,mobile,61.2,0.0,1
54,33758,7779,731,27,0.95,10,1,RENT,debt_consolidation,3.4,0,44.6,5,7,18,8,mobile,76.7,0.156,1
39,45775,7465,648,0,0.95,4,1,MORTGAGE,debt_consolidation,7.3,0,93.0,0,2,10,6,mobile,75.1,0.099,0
34,29093,13946,622,27,0.95,1,4,RENT,debt_consolidation,8.4,0,68.5,6,4,3,8,desktop,77.3,0.156,0
29,82754,14321,770,28,0.95,10,2,MORTGAGE,debt_consolidation,7.2,0,47.9,0,4,20,9,mobile,76.6,0.234,1
45,51971,6379,718,28,0.95,3,0,MORTGAGE,debt_consolidation,4.7,0,59.6,1,8,18,9,mobile,75.3,0.213,1
61,36953,8066,733,11,0.95,2,1,MORTGAGE,home_improvement,7.4,10,68.1,5,3,12,4,mobile,63.0,0.173,1
59,56473,7326,704,18,0.95,12,1,RENT,debt_consolidation,6.7,0,74.3,1,3,14,4,mobile,77.5,0.243,1
32,31520,9208,674,10,0.95,7,0,MORTGAGE,car,3.8,0,64.7,2,4,17,10,mobile,77.6,0.246,1
42,34028,13925,664,26,0.95,13,0,OWN,home_improvement,8.3,3,96.3,0,9,2,6,mobile,78.9,0.257,1
52,28084,6492,722,12,0.95,13,1,RENT,car,15.2,4,97.0,1,3,4,10,desktop,85.3,0.107,1
48,33522,13848,742,9,0.95,2,2,OWN,other,7.4,1,73.4,0,5,18,11,mobile,100.0,0.202,1
24,99788,9327,676,21,0.95,12,0,OWN,other,2.2,0,62.9,0,0,16,9,desktop,56.4,0.204,0
47,38952,22708,793,1,0.95,6,3,MORTGAGE,home_improvement,13.9,4,73.4,0,6,8,9,mobile,84.3,0.151,1
22,66823,10173,669,11,0.95,11,5,OWN,home_improvement,13.0,2,49.4,1,0,1,1,desktop,66.1,0.222,1
26,37185,8615,603,6,0.95,1,3,RENT,car,13.7,5,82.0,3,0,11,8,mobile,68.9,0.153,1
50,76251,11270,585,11,0.95,8,5,OWN,home_improvement,7.8,3,70.4,1,2,5,6,desktop,66.2,0.046,0
25,34141,7825,587,13,0.95,10,1,RENT,medical,4.9,7,51.1,4,1,3,6,mobile,39.9,0.239,0
36,55141,4367,657,1,0.95,7,3,MORTGAGE,car,4.4,0,59.8,0,5,9,11,desktop,82.1,0.107,1
47,55480,8134,667,26,0.95,9,4,RENT,debt_consolidation,12.6,0,76.0,1,2,5,3,desktop,89.3,0.027,1
50,154433,8083,717,12,0.628,1,1,MORTGAGE,home_improvement,14.4,0,44.7,4,2,20,3,desktop,83.5,0.373,1
41,71947,4737,678,11,0.79,1,0,RENT,education,4.3,10,55.5,0,8,17,2,mobile,73.6,0.074,1
25,41489,8697,726,4,0.95,10,0,MORTGAGE,car,0.0,4,61.5,1,6,1,0,mobile,86.8,0.195,1
56,73738,3917,682,30,0.637,7,0,MORTGAGE,medical,7.9,0,81.7,4,0,20,2,desktop,74.7,0.076,1
63,141801,7793,680,26,0.659,9,2,OWN,medical,4.4,0,92.0,1,7,5,6,mobile,89.8,0.12,1
60,26021,9872,648,14,0.95,6,0,MORTGAGE,home_improvement,5.2,1,73.3,7,7,3,4,mobile,82.6,0.101,0
54,37082,9310,758,10,0.95,1,2,OWN,debt_consolidation,7.0,0,23.8,0,8,8,3,mobile,81.5,0.08,1
39,48698,7597,595,14,0.95,11,4,RENT,car,9.6,6,52.4,2,5,7,11,mobile,45.6,0.211,0
60,44905,8654,696,29,0.95,3,0,OWN,debt_consolidation,4.9,20,100.0,2,9,8,8,mobile,78.2,0.309,0
42,46642,6544,670,6,0.95,12,0,RENT,car,8.5,1,70.2,1,9,18,2,mobile,64.1,0.15,0
27,30125,8994,722,21,0.95,1,1,MORTGAGE,debt_consolidation,7.5,0,31.5,0,3,6,11,desktop,63.9,0.026,1
59,101903,9166,678,28,0.95,14,0,MORTGAGE,other,0.0,10,100.0,0,0,14,7,mobile,73.5,0.077,1
35,28562,6247,680,23,0.95,4,4,RENT,medical,10.2,0,49.3,2,9,1,5,desktop,77.0,0.092,0
63,49509,9967,665,26,0.95,14,3,MORTGAGE,debt_consolidation,6.2,0,76.0,3,6,17,4,mobile,62.5,0.157,1
37,86736,9943,756,29,0.95,1,0,RENT,medical,2.9,3,52.0,1,8,12,9,mobile,85.7,0.121,0
60,53445,8379,680,1,0.95,7,1,OWN,medical,5.1,0,98.8,4,0,12,5,desktop,74.9,0.298,0
45,34866,23586,788,7,0.95,7,3,MORTGAGE,medical,8.8,0,48.2,1,3,13,8,mobile,76.9,0.143,1
42,29528,8465,694,4,0.95,3,3,OWN,debt_consolidation,8.2,3,59.8,3,0,15,5,mobile,74.7,0.206,1
34,48850,8009,681,17,0.95,8,1,MORTGAGE,home_improvement,10.6,0,82.7,0,3,13,8,mobile,86.4,0.138,1
58,38536,7563,672,12,0.95,4,5,OWN,car,9.7,0,60.3,7,7,7,9,mobile,73.0,0.147,0
23,59418,6073,711,1,0.95,7,1,RENT,home_improvement,3.3,1,74.8,4,1,17,0,mobile,85.6,0.125,1
42,28835,11782,647,17,0.95,6,0,RENT,car,0.0,0,79.6,4,3,2,1,mobile,77.0,0.15,1
37,78109,6806,688,3,0.95,3,1,RENT,debt_consolidation,8.5,4,70.5,4,8,20,8,desktop,91.2,0.115,1
45,57068,7135,680,12,0.95,12,2,OWN,education,10.5,20,52.4,3,3,13,3,desktop,88.6,0.153,1
32,59008,7221,697,11,0.95,8,5,OWN,other,7.2,15,57.0,0,5,2,9,mobile,75.2,0.111,0
50,103620,6039,699,27,0.699,13,0,OWN,debt_consolidation,10.6,0,62.6,4,4,10,4,mobile,69.1,0.309,1
38,44489,4445,702,21,0.95,13,0,MORTGAGE,home_improvement,4.0,15,76.2,0,2,7,0,mobile,84.3,0.178,1
29,39081,7441,685,19,0.95,4,1,RENT,debt_consolidation,6.6,0,79.4,4,9,1,5,mobile,71.2,0.191,1
29,42341,12700,766,25,0.95,5,3,OWN,education,4.3,0,70.9,1,8,20,10,mobile,67.3,0.138,1
52,49680,9689,703,5,0.95,15,1,OWN,debt_consolidation,10.8,0,77.8,0,3,18,11,mobile,87.6,0.047,1
32,52003,16718,823,7,0.95,5,0,OWN,medical,4.4,4,45.7,0,8,14,5,mobile,81.0,0.056,1
34,37279,12093,682,23,0.95,2,3,RENT,education,16.2,0,72.2,0,4,2,7,desktop,51.1,0.138,1
49,21799,11043,732,23,0.95,9,1,RENT,debt_consolidation,6.0,2,67.1,2,6,8,9,mobile,77.0,0.135,1
35,42091,19016,640,0,0.95,15,3,OWN,medical,11.2,3,74.9,2,2,15,4,mobile,90.2,0.177,1
38,63699,8614,757,6,0.95,4,2,MORTGAGE,home_improvement,6.0,0,78.5,0,3,13,8,desktop,76.8,0.163,1
32,57602,9184,641,7,0.95,10,0,OWN,home_improvement,13.4,4,53.3,0,9,11,10,mobile,73.5,0.117,0
36,92948,8914,705,0,0.95,6,4,RENT,education,13.2,0,66.5,0,2,17,9,desktop,84.5,0.336,1
52,130610,16606,665,20,0.95,6,0,MORTGAGE,home_improvement,6.7,0,86.7,0,4,3,6,mobile,72.1,0.174,1
45,76244,8964,704,1,0.95,7,5,RENT,debt_consolidation,9.1,1,72.3,2,7,18,0,mobile,76.6,0.119,1
65,100925,6910,667,26,0.822,3,0,OWN,car,13.1,3,66.6,1,3,20,8,mobile,89.6,0.124,1
55,76500,11328,636,18,0.95,6,2,RENT,car,9.2,0,50.9,0,7,6,7,mobile,86.8,0.2,1
21,116944,6461,665,23,0.663,5,0,RENT,car,4.3,4,75.6,2,3,19,5,desktop,80.9,0.134,1
38,124603,11085,764,15,0.95,13,0,MORTGAGE,home_improvement,8.3,0,48.5,7,5,11,3,mobile,70.8,0.217,0
34,83119,10567,705,30,0.95,4,5,RENT,car,5.0,2,65.5,3,9,14,5,mobile,85.6,0.144,1
47,74449,8302,609,8,0.95,13,2,MORTGAGE,debt_consolidation,8.6,7,61.1,1,7,14,4,desktop,53.1,0.123,1
32,49397,11230,740,17,0.95,1,0,RENT,home_improvement,4.9,0,73.5,3,9,19,1,mobile,84.4,0.049,1
64,53178,4939,630,0,0.95,7,3,MORTGAGE,debt_consolidation,9.5,1,59.6,0,1,1,1,mobile,58.3,0.223,1
34,46536,9558,720,25,0.95,5,0,OWN,car,0.8,1,63.4,0,8,12,3,mobile,90.2,0.074,1
44,71651,7442,710,17,0.95,7,1,MORTGAGE,education,3.5,0,55.3,0,5,17,6,mobile,67.1,0.203,0
26,39177,28139,713,5,0.95,12,5,OWN,debt_consolidation,4.8,1,64.5,1,7,1,0,mobile,83.6,0.108,0
61,49712,9531,781,25,0.95,15,0,RENT,debt_consolidation,7.4,0,71.0,3,3,2,8,desktop,100.0,0.21,1
62,20000,7055,634,30,0.95,11,0,RENT,medical,2.0,0,63.1,3,7,1,0,desktop,83.1,0.24,1
56,117641,5160,713,2,0.526,8,1,MORTGAGE,debt_consolidation,4.5,0,63.6,0,9,9,2,mobile,83.0,0.097,1
36,49059,15096,749,26,0.95,8,1,RENT,debt_consolidation,11.1,10,70.3,1,4,13,10,mobile,90.2,0.091,1
23,66504,7785,644,22,0.95,15,0,OWN,car,11.6,0,82.0,0,4,16,1,mobile,62.1,0.305,1
52,104402,6525,638,10,0.75,15,1,MORTGAGE,home_improvement,0.0,0,78.4,5,5,8,2,mobile,95.2,0.182,1
40,62015,10245,664,19,0.95,12,0,MORTGAGE,debt_consolidation,5.7,0,49.9,0,2,19,11,desktop,92.2,0.201,1
65,103772,11613,697,24,0.95,3,0,MORTGAGE,medical,13.1,2,78.7,0,5,2,0,mobile,73.0,0.055,1
52,30984,11540,602,14,0.95,4,2,RENT,debt_consolidation,9.5,7,87.1,8,1,13,2,mobile,22.2,0.079,0
45,159344,9026,710,20,0.68,5,3,RENT,education,9.6,0,77.9,0,6,9,6,mobile,91.1,0.165,1
65,88362,9544,602,1,0.95,4,2,MORTGAGE,medical,10.3,22,34.2,3,9,11,3,mobile,38.0,0.123,0
57,59524,9826,751,28,0.95,15,0,OWN,debt_consolidation,4.2,30,71.7,7,7,15,7,mobile,93.6,0.08,1
41,102877,10245,708,28,0.95,3,4,MORTGAGE,medical,8.9,0,87.4,0,9,14,10,mobile,68.5,0.17,1
21,32020,10614,785,6,0.95,13,0,RENT,car,9.9,2,61.7,0,4,19,5,mobile,95.8,0.03,1
25,47578,13874,716,14,0.95,13,4,MORTGAGE,other,8.4,5,100.0,0,7,17,5,mobile,64.9,0.171,1
40,103768,9160,663,7,0.95,8,3,RENT,medical,6.4,20,37.5,0,5,7,3,mobile,78.1,0.087,1
46,23384,6459,636,12,0.95,5,0,RENT,home_improvement,7.8,0,70.0,4,4,0,3,mobile,55.8,0.2,0
22,69717,8453,693,8,0.95,4,0,MORTGAGE,car,3.4,4,78.1,2,6,3,6,mobile,78.2,0.157,0
26,68836,12107,678,26,0.95,11,0,MORTGAGE,car,10.5,0,70.4,1,6,12,0,mobile,77.9,0.187,1
52,131420,4383,745,21,0.4,11,0,MORTGAGE,medical,2.3,2,70.2,0,0,6,1,mobile,98.3,0.244,1
54,26574,4393,628,26,0.95,9,0,RENT,home_improvement,4.7,1,53.4,0,7,16,9,mobile,71.8,0.103,0
22,111785,12930,791,24,0.95,9,0,RENT,education,10.7,3,59.9,4,5,3,5,desktop,95.0,0.081,0
43,42118,16449,750,22,0.95,13,0,MORTGAGE,debt_consolidation,9.2,10,76.0,0,1,20,8,mobile,88.4,0.234,1
24,44305,5399,668,5,0.95,12,2,RENT,other,6.1,0,38.4,0,1,20,10,mobile,83.9,0.268,1
